State,District,Location,Longitude,Latitude,Cd,Cr,Cu,Pb,Mn,Ni,Fe,Zn
Rajasthan,Sikar,Khatu Shamji,75.392000,27.367000,0.434000,0.216000,0.628163,0.043000,0.012000,1.451000,0.704000,0.055000
Rajasthan,Sikar,Ramgarh,75.182200,27.257200,0.457000,0.216000,0.592970,1.594000,0.078000,1.451000,0.801000,0.047000
Rajasthan,Sikar,Fatehpur,74.962200,27.981400,0.459000,0.373000,0.193960,0.506000,0.043000,1.624000,1.014000,0.184000
Rajasthan,Sikar,Khandela,75.499200,27.597800,0.474000,0.362000,0.366761,1.109000,0.014000,1.562000,1.062000,0.120000
Rajasthan,Sikar,Laxmangarh,75.018300,27.843300,0.452000,0.069000,0.627616,0.043000,0.056000,1.808000,1.840000,0.133000
Rajasthan,Sikar,Neem Ka Thana,75.794000,27.739100,0.452000,0.243000,0.434389,0.961000,0.043000,1.558000,1.840000,0.048000
Rajasthan,Sikar,Patan,75.983000,27.800000,0.505000,0.401000,0.305767,0.043000,0.056000,1.674000,2.215000,0.098000
Rajasthan,Sikar,Ajitgarh,75.817000,27.418000,0.408000,0.243000,0.153307,0.571000,0.012000,1.628000,1.308000,0.184000
Rajasthan,Sirohi,Manpur,72.759200,24.504400,0.472000,0.185000,0.137897,0.566000,0.006000,1.554000,2.215000,0.309000
Rajasthan,Sirohi,Mount Abu,72.710200,24.591800,0.604000,0.410000,0.234854,0.252000,0.002000,1.583000,0.909000,0.120000
Rajasthan,Sirohi,Mungthala,72.683300,24.483300,0.452000,0.379000,0.361785,2.507000,0.006000,1.636000,1.062000,0.105000
Rajasthan,Sirohi,Virwara,72.988000,24.841000,0.448000,0.209000,0.463426,1.306000,0.010000,1.581000,1.220000,0.120000
Rajasthan,Sirohi,Gulabganj,72.675000,24.675000,0.449000,0.362000,0.335425,0.396000,0.043000,1.659000,2.215000,0.075000
Rajasthan,Sirohi,Jeerawal,72.491700,24.638900,0.474000,0.209000,0.067900,1.480000,0.013000,1.617000,1.045000,0.127000
Rajasthan,Sirohi,Ambeshwarji,72.892000,24.956000,0.425000,0.403000,0.360803,0.571000,0.025000,1.626000,1.123000,0.089000
Rajasthan,Sirohi,Bera Ram Pura,72.991500,25.077700,0.400000,0.026000,0.324792,0.915000,0.043000,1.607000,1.045000,0.049000
Rajasthan,Sirohi,Palri M,72.925000,25.015000,0.379000,0.104000,0.177754,1.650000,0.056000,1.808000,0.834000,0.184000
Rajasthan,Sirohi,Palri1,72.928000,25.014000,0.449000,0.401000,0.042799,0.728000,0.078000,1.607000,0.813000,0.098000
Rajasthan,Sirohi,Sheoganj,73.045100,25.145000,0.408000,0.410000,0.168035,1.323000,0.067000,1.451000,1.227000,0.089000
Rajasthan,Sirohi,Barlot,72.717000,24.995000,0.441000,0.373000,0.579433,1.422000,0.043000,1.657000,1.043000,0.104000
Rajasthan,Sirohi,Kalandri,72.688000,24.925000,0.505000,0.401000,0.716362,0.071000,0.025000,1.603000,0.813000,0.098000
Rajasthan,Tonk,Bantholi,75.567000,25.883000,0.460000,0.266000,0.745401,1.633000,0.014000,1.624000,1.840000,0.048000
Rajasthan,Tonk,Deoli,75.850000,26.241700,0.459000,0.369000,0.449889,1.109000,0.078000,1.636000,1.014000,0.047000
Rajasthan,Tonk,Jaisinghpur,75.498000,26.409000,0.420000,0.209000,0.353898,0.961000,0.010000,1.657000,1.147000,0.256000
Rajasthan,Tonk,Malpura1,75.383000,26.283000,0.448000,0.373000,0.100884,0.302000,0.078000,1.624000,0.801000,0.052000
Rajasthan,Tonk,Todaraisingh1,75.489000,26.023000,0.460000,0.369000,0.564087,0.302000,0.056000,1.551000,0.759000,0.218000
Rajasthan,Tonk,Ghans,75.883900,25.932500,0.460000,0.069000,0.104801,0.245000,0.014000,1.617000,0.896000,0.153000
Rajasthan,Tonk,Mehndwas,75.725000,26.111000,0.507000,0.361000,0.595785,2.507000,0.013000,1.563000,1.224000,0.133000
Rajasthan,Tonk,Tonk (Gate Of Rsenl 132 Kv,75.790000,26.160000,0.459000,0.380000,0.676297,2.348000,0.056000,1.617000,0.704000,0.153000
Rajasthan,Tonk,Tonk (Giriraj Temple),75.790000,26.160000,0.460000,0.362000,0.151643,0.541000,0.019000,1.562000,1.135000,0.104000
Rajasthan,Tonk,Tonk (Near Hundai Showroom),75.790000,26.160000,0.362000,0.403000,0.283887,0.915000,0.002000,1.636000,1.123000,0.047000
Rajasthan,Tonk,Tonk (Near Romji Garments),76.254200,26.354200,0.398000,0.239000,0.297474,1.107000,0.043000,1.461000,1.227000,0.181000
Rajasthan,Tonk,Tonk (Raivens Industry),75.790000,26.160000,0.408000,0.361000,0.224807,0.541000,0.012000,1.545000,1.045000,0.237000
Rajasthan,Tonk,Uniyara,76.026700,25.915600,0.604000,0.185000,0.083391,1.013000,0.042000,1.636000,1.152000,0.218000
Rajasthan,Tonk,Sop1,75.488900,26.022500,0.425000,0.243000,0.057556,1.422000,0.019000,1.563000,0.813000,0.181000
Rajasthan,Udaipur,Mavli1,73.983000,24.783000,0.408000,0.410000,0.233917,1.109000,0.006000,1.563000,0.759000,0.181000
Rajasthan,Udaipur,Chirwa,73.750000,24.700000,0.422000,0.239000,0.507083,0.302000,0.012000,1.562000,1.123000,0.080000
Rajasthan,Udaipur,Bhinder,74.167000,24.506000,0.398000,0.209000,0.131464,1.112000,0.013000,1.461000,0.896000,0.075000
Rajasthan,Udaipur,Kheroda,74.059000,24.580000,0.422000,0.387000,0.084547,0.915000,0.034000,1.670000,0.909000,0.133000
Rajasthan,Udaipur,Arampur,74.417000,24.251000,0.457000,0.189000,0.119591,0.506000,0.013000,1.551000,1.014000,0.104000
Rajasthan,Udaipur,Savina,73.714000,24.506000,0.460000,0.104000,0.532360,1.650000,0.013000,1.543000,0.701000,0.109000
Rajasthan,Udaipur,Jaswantgarh,73.468000,24.800000,0.474000,0.209000,0.108600,1.633000,0.012000,1.451000,1.062000,0.055000
Rajasthan,Udaipur,Jhadol,73.496300,24.413800,0.362000,0.185000,0.090944,0.245000,0.078000,1.603000,1.147000,0.105000
Rajasthan,Udaipur,Lasadiya,74.239100,24.265200,0.408000,0.266000,0.458145,1.480000,0.025000,1.461000,0.834000,0.109000
Rajasthan,Udaipur,Ghori Mari,73.388000,24.306000,0.474000,0.403000,0.161289,0.719000,0.006000,1.520000,1.135000,0.109000
Rajasthan,Udaipur,Kalayanpura,73.758000,24.001000,0.472000,0.373000,0.735949,0.541000,0.013000,1.520000,1.028000,0.133000
Rajasthan,Udaipur,Semari,73.850000,24.065000,0.420000,0.364000,0.503341,1.306000,0.013000,1.808000,0.955000,0.262000
Tamil Nadu,Ariyalur,Andimadam,79.377500,11.338500,0.434000,0.398000,0.655929,0.541000,0.056000,1.583000,1.194000,0.047000
Tamil Nadu,Ariyalur,Elaiyur,79.315100,11.233300,0.398000,0.182000,0.215307,1.013000,0.011000,1.808000,1.224000,0.184000
Tamil Nadu,Ariyalur,Kattathur,79.349600,11.307000,0.472000,0.379000,0.547618,1.650000,0.014000,1.551000,1.043000,0.098000
Tamil Nadu,Ariyalur,Keelkavarapalayam Ow I,79.384300,11.347600,0.403000,0.362000,0.797769,2.507000,0.001000,1.581000,1.147000,0.098000
Tamil Nadu,Ariyalur,Kuvagam Ow,79.281800,11.284600,0.444000,0.271000,0.200459,0.506000,0.056000,1.492000,1.194000,0.237000
Tamil Nadu,Ariyalur,Oliyur Ew,79.318600,11.397900,0.451000,0.410000,0.510810,0.566000,0.087000,1.563000,0.834000,0.098000
Tamil Nadu,Ariyalur,Periyathukurichi,79.350000,11.410400,0.379000,0.410000,0.226580,0.961000,0.043000,1.628000,1.062000,0.058000
Tamil Nadu,Ariyalur,V.Ramanapuram Ow,79.109600,11.175400,0.604000,0.216000,0.763304,1.633000,0.087000,1.563000,0.834000,0.237000
Tamil Nadu,Ariyalur,G.K.Cholapuram,79.449200,11.206600,0.412000,0.364000,0.785677,0.566000,0.008000,1.558000,0.813000,0.109000
Tamil Nadu,Ariyalur,Gangaikondachozhapuram Ew,79.447500,11.208000,0.370000,0.239000,0.257436,0.252000,0.012000,1.461000,1.308000,0.105000
Tamil Nadu,Ariyalur,Jayamkondan,79.364700,11.212900,0.604000,0.369000,0.251007,0.541000,0.013000,1.461000,0.896000,0.048000
Tamil Nadu,Ariyalur,Papakudi,79.490000,11.285500,0.434000,0.364000,0.205711,0.719000,0.034000,1.674000,0.701000,0.089000
Tamil Nadu,Ariyalur,Thandalai (Kallathur),79.375400,11.257600,0.446000,0.216000,0.142543,0.506000,0.014000,1.624000,0.704000,0.051000
Tamil Nadu,Ariyalur,Kiharasanur,78.931900,11.011400,0.449000,0.410000,0.031587,0.961000,0.043000,1.636000,1.045000,0.181000
Tamil Nadu,Ariyalur,Kilpazhavur,79.065300,11.043600,0.604000,0.266000,0.139027,1.107000,0.034000,1.626000,1.014000,0.127000
Tamil Nadu,Chennai,Adayar Dw,80.267800,13.019200,0.354000,0.373000,0.675521,0.019000,0.011000,1.554000,1.220000,0.218000
Tamil Nadu,Chennai,Alwarpet,80.258300,13.025000,0.472000,0.410000,0.041395,1.306000,0.042000,1.492000,1.224000,0.105000
Tamil Nadu,Chennai,Aminjikarai,80.227800,13.066700,0.510000,0.134000,0.015195,0.019000,0.006000,1.674000,0.955000,0.089000
Tamil Nadu,Chennai,Besant Nagar,80.270000,13.001400,0.354000,0.362000,0.361929,0.506000,0.034000,1.607000,1.135000,0.184000
Tamil Nadu,Chennai,Chepauk (A),80.281400,13.055600,0.403000,0.239000,0.720106,1.633000,0.056000,1.603000,1.308000,0.181000
Tamil Nadu,Chennai,K.K.Nagar,80.208300,13.041700,0.460000,0.216000,0.313213,0.396000,0.011000,1.651000,0.813000,0.133000
Tamil Nadu,Chennai,Tondiarpet,80.275000,13.116700,0.457000,0.209000,0.430434,0.252000,0.043000,1.551000,1.066000,0.184000
Tamil Nadu,Chennai,Vallalar Nagar,80.281400,13.105600,0.434000,0.379000,0.321037,1.594000,0.019000,1.545000,1.123000,0.184000
Tamil Nadu,Chennai,Vepery,80.270800,13.083300,0.457000,0.243000,0.678286,0.571000,0.043000,1.583000,1.066000,0.109000
Tamil Nadu,Chennai,Wasahermenpet,80.285200,13.117000,0.452000,0.401000,0.072442,0.571000,0.014000,1.636000,1.066000,0.120000
Tamil Nadu,Chennai,Kottivakkam,80.260300,12.966900,0.444000,0.104000,0.469855,1.594000,0.010000,1.492000,0.813000,0.133000
Tamil Nadu,Chennai,Tirumangalam,80.187500,13.083300,0.422000,0.026000,0.132802,1.306000,0.053000,1.543000,1.227000,0.098000
Tamil Nadu,Coimbatore,Ambarampalayam,76.941100,10.635300,0.434000,0.209000,0.628454,1.112000,0.019000,1.551000,0.801000,0.058000
Tamil Nadu,Coimbatore,Anaimalaipz,77.059400,10.509700,0.370000,0.364000,0.175428,0.728000,0.010000,1.508000,0.759000,0.256000
Tamil Nadu,Coimbatore,Angalakurichi,76.999400,10.525000,0.459000,0.216000,0.362882,1.109000,0.025000,1.636000,1.840000,0.184000
Tamil Nadu,Coimbatore,Thivansapudur,76.875300,10.628300,0.434000,0.185000,0.078375,1.323000,0.010000,1.461000,1.043000,0.218000
Tamil Nadu,Coimbatore,Annur1,77.108300,11.233300,0.434000,0.373000,0.217996,0.071000,0.013000,1.581000,1.308000,0.262000
Tamil Nadu,Coimbatore,Ganesapuram,77.057500,11.175800,0.507000,0.216000,0.512745,1.109000,0.043000,1.543000,1.227000,0.049000
Tamil Nadu,Coimbatore,Pillaimpalayam Pz,77.090000,11.191400,0.474000,0.398000,0.762872,1.109000,0.053000,1.461000,0.909000,0.237000
Tamil Nadu,Coimbatore,Thathanur Aanaikalpalayam Pz,77.278900,11.306700,0.362000,0.104000,0.334086,0.537000,0.006000,1.651000,0.909000,0.098000
Tamil Nadu,Coimbatore,Varadharajapuram Murungapatti Pz,77.271900,10.679700,0.403000,0.376000,0.437029,0.019000,0.025000,1.651000,1.001000,0.049000
Tamil Nadu,Coimbatore,Mettupalayam Pz,76.947200,11.300000,0.370000,0.362000,0.050456,0.252000,0.006000,1.551000,1.840000,0.127000
Tamil Nadu,Coimbatore,Seeliyur,76.758300,11.179200,0.452000,0.362000,0.370561,0.252000,0.014000,1.607000,0.909000,0.075000
Tamil Nadu,Coimbatore,Chinnaripalayam,77.091700,10.729200,0.400000,0.376000,0.508714,1.650000,0.012000,1.659000,1.014000,0.098000
Tamil Nadu,Coimbatore,Kinathukadavu,77.029200,10.733300,0.474000,0.364000,0.641325,1.480000,0.012000,1.520000,0.704000,0.120000
Tamil Nadu,Coimbatore,Periya Negamam Pz,77.101400,10.740300,0.448000,0.239000,0.708242,2.507000,0.013000,1.508000,1.028000,0.237000
Tamil Nadu,Coimbatore,Sokkanur,76.958300,10.808300,0.400000,0.376000,0.079308,0.571000,0.012000,1.562000,1.028000,0.104000
Tamil Nadu,Coimbatore,Madukkarai-Pz,76.966700,10.908300,0.505000,0.376000,0.026145,2.507000,0.014000,1.583000,1.194000,0.075000
Tamil Nadu,Coimbatore,Pichanur,76.900000,10.875000,0.474000,0.361000,0.365384,1.107000,0.043000,1.581000,1.220000,0.109000
Tamil Nadu,Coimbatore,Kallampalayam Pz,77.283300,11.030000,0.472000,0.398000,0.016604,1.107000,0.034000,1.508000,1.194000,0.047000
Tamil Nadu,Coimbatore,Kaltanpet (Karanampettai),77.184700,11.016700,0.379000,0.209000,0.249974,1.107000,0.043000,1.554000,1.066000,0.052000
Tamil Nadu,Coimbatore,Kunnakalpalayam Pz,77.327200,11.045600,0.398000,0.401000,0.266938,1.107000,0.010000,1.808000,1.220000,0.098000
Tamil Nadu,Coimbatore,Corporation North Zone Pz,76.977200,11.016100,0.510000,0.376000,0.777690,0.252000,0.056000,1.607000,1.840000,0.089000
Tamil Nadu,Coimbatore,Cwc Campus Pz,77.000600,11.041400,0.451000,0.401000,0.317813,0.908000,0.008000,1.603000,1.062000,0.069000
Tamil Nadu,Coimbatore,Ghs Ganapathi Pz,76.941900,11.041900,0.457000,0.380000,0.402717,1.107000,0.011000,1.551000,1.001000,0.075000
Tamil Nadu,Coimbatore,P.N.Palayam,76.992200,11.206900,0.451000,0.410000,0.028952,0.915000,0.010000,1.558000,0.701000,0.184000
Tamil Nadu,Coimbatore,Gopalapuaram,76.937500,10.695800,0.398000,0.069000,0.378953,0.506000,0.043000,1.508000,1.147000,0.256000
Tamil Nadu,Coimbatore,Ponnaiyur,76.937500,10.675000,0.362000,0.185000,0.761120,1.594000,0.011000,1.808000,1.135000,0.051000
Tamil Nadu,Coimbatore,Pollachi1,77.000000,10.661100,0.505000,0.266000,0.761984,1.650000,0.034000,1.492000,1.014000,0.051000
Tamil Nadu,Coimbatore,Samathur Hss Pz,77.008900,10.602200,0.412000,0.361000,0.234660,0.071000,0.056000,1.508000,1.001000,0.058000
Tamil Nadu,Coimbatore,Andipalayam,77.403900,11.005000,0.472000,0.230000,0.166940,0.566000,0.042000,1.581000,1.227000,0.089000
Tamil Nadu,Coimbatore,Saravanampatti,77.001400,11.069400,0.505000,0.387000,0.702927,1.594000,0.011000,1.808000,1.227000,0.075000
Tamil Nadu,Coimbatore,Sarkar Samakulam Pz,77.033300,11.133300,0.472000,0.026000,0.483514,1.650000,0.006000,1.617000,1.066000,0.055000
Tamil Nadu,Coimbatore,Sulur,77.125000,11.025000,0.362000,0.398000,0.282734,0.071000,0.013000,1.772000,0.801000,0.181000
Tamil Nadu,Coimbatore,Ganganaickenpalayam Pz,77.435600,11.109200,0.452000,0.387000,0.699850,1.633000,0.042000,1.628000,0.909000,0.184000
Tamil Nadu,Coimbatore,Kovilvazhi Iv,77.388900,11.058300,0.474000,0.373000,0.431552,2.348000,0.014000,1.562000,1.147000,0.080000
Tamil Nadu,Coimbatore,Oothukadu,77.334400,11.111900,0.472000,0.376000,0.475639,0.019000,0.011000,1.563000,1.194000,0.218000
Tamil Nadu,Coimbatore,Velampalayam,77.309400,11.144700,0.452000,0.182000,0.739468,1.633000,0.002000,1.603000,0.801000,0.141000
Tamil Nadu,Coimbatore,Alandurai Pz,76.800800,10.962500,0.398000,0.230000,0.594162,0.019000,0.067000,1.551000,1.308000,0.181000
Tamil Nadu,Coimbatore,Coimbatore Taluk Office,76.971100,11.001700,0.444000,0.361000,0.175774,1.594000,0.043000,1.545000,0.701000,0.080000
Tamil Nadu,Coimbatore,Kuniyamuthur,76.916700,10.966700,0.451000,0.361000,0.265929,0.915000,0.004000,1.562000,1.194000,0.098000
Tamil Nadu,Coimbatore,Podanur1,76.983300,10.966700,0.412000,0.410000,0.024006,0.915000,0.004000,1.551000,0.834000,0.105000
Tamil Nadu,Coimbatore,Singanallur,77.020800,10.996400,0.398000,0.239000,0.512732,2.507000,0.013000,1.551000,0.759000,0.256000
Tamil Nadu,Coimbatore,Telungupalayam Pz,76.922800,10.983300,0.441000,0.026000,0.389357,1.650000,0.042000,1.451000,0.801000,0.172000
Tamil Nadu,Coimbatore,Thondamuthur,76.833300,10.983300,0.472000,0.398000,0.440388,1.306000,0.010000,1.674000,0.759000,0.127000
Tamil Nadu,Coimbatore,Tn Urban Studies Pz,76.941900,11.021900,0.434000,0.243000,0.721288,0.719000,0.034000,1.626000,1.220000,0.309000
Tamil Nadu,Coimbatore,Vadavalli,76.908300,11.025000,0.452000,0.398000,0.759135,0.252000,0.025000,1.581000,1.043000,0.051000
Tamil Nadu,Coimbatore,Pallapalayam Pz,77.218100,10.525600,0.370000,0.379000,0.434635,1.107000,0.087000,1.461000,1.066000,0.109000
Tamil Nadu,Cuddalore,C.Keeranur Ew,79.552400,11.762500,0.472000,0.403000,0.288658,0.043000,0.011000,1.508000,1.043000,0.133000
Tamil Nadu,Cuddalore,Maruthur-Ii,79.673300,11.775900,0.403000,0.216000,0.470243,1.112000,0.014000,1.670000,1.147000,0.309000
Tamil Nadu,Cuddalore,Capper Quarry,79.723300,11.722000,0.459000,0.410000,0.304123,0.019000,0.019000,1.551000,0.834000,0.048000
Tamil Nadu,Cuddalore,Kattiyankuppam-I,79.652400,11.666100,0.408000,0.362000,0.545335,1.306000,0.042000,1.520000,1.224000,0.048000
Tamil Nadu,Cuddalore,Rajankuppam,79.694100,11.687300,0.354000,0.379000,0.049801,1.480000,0.087000,1.508000,1.028000,0.105000
Tamil Nadu,Cuddalore,Ammeri - Thoppulikuppam,79.457800,11.556100,0.362000,0.361000,0.130217,0.302000,0.056000,1.808000,0.909000,0.109000
Tamil Nadu,Cuddalore,Nadiyapattu,79.404100,11.664700,0.505000,0.182000,0.797843,0.915000,0.087000,1.617000,1.751000,0.127000
Tamil Nadu,Cuddalore,Sathamangalam,79.377900,11.521300,0.434000,0.379000,0.622878,0.252000,0.011000,1.520000,1.135000,0.075000
Tamil Nadu,Cuddalore,Tholudur,79.404100,11.664700,0.510000,0.373000,0.557872,0.566000,0.019000,1.558000,1.147000,0.089000
Tamil Nadu,Cuddalore,Kattumannakudi,79.551700,11.287200,0.507000,0.026000,0.421235,0.915000,0.001000,1.607000,0.759000,0.052000
Tamil Nadu,Cuddalore,Silambinathanpettai- I &Ii,79.398300,11.405200,0.451000,0.134000,0.142698,0.071000,0.006000,1.772000,1.001000,0.133000
Tamil Nadu,Cuddalore,Pacharapalayam-I,79.467000,11.362100,0.451000,0.361000,0.191474,1.306000,0.053000,1.563000,0.813000,0.098000
Tamil Nadu,Cuddalore,Solatharam,79.508300,11.361700,0.434000,0.239000,0.234216,0.915000,0.034000,1.651000,1.081000,0.256000
Tamil Nadu,Cuddalore,Abathanapuram,79.553400,11.582100,0.472000,0.189000,0.044982,0.915000,0.006000,1.551000,1.066000,0.184000
Tamil Nadu,Cuddalore,Anathanampettai,79.635100,11.606800,0.354000,0.373000,0.269027,0.043000,0.043000,1.508000,0.834000,0.069000
Tamil Nadu,Cuddalore,Arasadikuppam,79.661400,11.614700,0.452000,0.189000,0.042622,1.306000,0.013000,1.520000,1.751000,0.237000
Tamil Nadu,Cuddalore,Iruppu Ii,79.632500,11.503600,0.474000,0.209000,0.671233,1.650000,0.014000,1.554000,1.001000,0.069000
Tamil Nadu,Cuddalore,Karunguli,79.525600,11.522300,0.510000,0.266000,0.033124,0.252000,0.004000,1.624000,0.909000,0.127000
Tamil Nadu,Cuddalore,Kattusagai(N),79.653400,11.522800,0.505000,0.410000,0.420808,0.396000,0.002000,1.674000,0.701000,0.058000
Tamil Nadu,Cuddalore,Kattuvegakollai,79.639200,11.647500,0.507000,0.364000,0.473659,0.245000,0.010000,1.617000,1.135000,0.058000
Tamil Nadu,Cuddalore,Keelpuvanikuppam,79.719100,11.601300,0.379000,0.026000,0.520582,1.480000,0.010000,1.520000,1.840000,0.153000
Tamil Nadu,Cuddalore,Kurinjipadi,79.586500,11.563800,0.507000,0.398000,0.052698,0.915000,0.014000,1.508000,1.123000,0.237000
Tamil Nadu,Cuddalore,Mangalur,79.558600,11.619400,0.457000,0.401000,0.411977,1.109000,0.014000,1.508000,1.194000,0.141000
Tamil Nadu,Cuddalore,Nellikuppam,79.592100,11.592300,0.449000,0.209000,0.370637,0.719000,0.010000,1.624000,1.135000,0.048000
Tamil Nadu,Cuddalore,Parudur-I,79.577700,11.541600,0.505000,0.230000,0.325590,0.043000,0.013000,1.551000,1.840000,0.051000
Tamil Nadu,Cuddalore,Ramapuram-I,79.596700,11.532300,0.412000,0.376000,0.302799,0.961000,0.012000,1.543000,1.062000,0.105000
Tamil Nadu,Cuddalore,Reddipalayam,79.530000,11.537100,0.420000,0.376000,0.266325,2.348000,0.042000,1.659000,2.215000,0.055000
Tamil Nadu,Cuddalore,Seerakuppam,79.531200,11.529500,0.408000,0.376000,0.609884,0.537000,0.019000,1.562000,1.045000,0.153000
Tamil Nadu,Cuddalore,Srimushanam,79.719400,11.617700,0.441000,0.209000,0.683922,0.728000,0.010000,1.603000,1.062000,0.109000
Tamil Nadu,Cuddalore,Teerthanagiri,79.679000,11.569300,0.448000,0.398000,0.206839,1.306000,0.012000,1.670000,1.227000,0.109000
Tamil Nadu,Cuddalore,Tekkumellur (Therkumelur),79.527700,11.589400,0.449000,0.189000,0.336414,1.650000,0.087000,1.558000,0.759000,0.181000
Tamil Nadu,Cuddalore,Thaiyalkunapattinam,79.683200,11.570300,0.460000,0.380000,0.266086,0.961000,0.053000,1.651000,1.135000,0.309000
Tamil Nadu,Cuddalore,Theerthangari Ew,79.556300,11.560400,0.420000,0.216000,0.519789,1.109000,0.010000,1.670000,0.834000,0.309000
Tamil Nadu,Cuddalore,Tiruchchopuram,79.741600,11.616400,0.444000,0.185000,0.635435,0.506000,0.013000,1.651000,0.813000,0.075000
Tamil Nadu,Cuddalore,Vadalur(O.W),79.554200,11.568700,0.408000,0.182000,0.265114,0.566000,0.011000,1.545000,1.135000,0.141000
Tamil Nadu,Cuddalore,Indiira Nagar,79.553300,11.434200,0.604000,0.380000,0.535941,0.043000,0.011000,1.558000,1.001000,0.080000
Tamil Nadu,Cuddalore,Marungur-I,79.601500,11.493100,0.474000,0.026000,0.684971,0.908000,0.006000,1.657000,1.751000,0.237000
Tamil Nadu,Cuddalore,Sengalpalayam-I,79.542200,11.432400,0.474000,0.243000,0.373983,0.537000,0.013000,1.617000,1.135000,0.079000
Tamil Nadu,Cuddalore,Tiruvamur Ow,79.475600,11.763100,0.457000,0.185000,0.520490,1.306000,0.019000,1.657000,0.909000,0.309000
Tamil Nadu,Cuddalore,Periyakumuthi,79.715600,11.489400,0.420000,0.369000,0.507535,0.302000,0.013000,1.508000,0.704000,0.309000
Tamil Nadu,Cuddalore,Porto-Nova,79.753300,11.489100,0.448000,0.387000,0.068061,0.071000,0.056000,1.651000,1.840000,0.120000
Tamil Nadu,Cuddalore,Kodandaramapuram,79.757300,11.066700,0.449000,0.266000,0.367914,1.112000,0.013000,1.492000,0.813000,0.051000
Tamil Nadu,Cuddalore,Vilathur (Budangudi) Ow,79.220500,11.343600,0.448000,0.271000,0.107470,0.571000,0.010000,1.626000,1.308000,0.127000
Tamil Nadu,Cuddalore,Kopuvanur,79.137800,11.615600,0.403000,0.230000,0.609123,0.915000,0.011000,1.607000,1.751000,0.049000
Tamil Nadu,Cuddalore,Vridhachalam I,79.262800,11.768100,0.412000,0.401000,0.149677,0.571000,0.013000,1.583000,0.801000,0.080000
Tamil Nadu,Cuddalore,Vanathirayapuram I,79.334700,11.517700,0.444000,0.239000,0.065088,0.728000,0.019000,1.636000,0.813000,0.051000
Tamil Nadu,Cuddalore,Killai,79.802800,11.616100,0.379000,0.362000,0.424668,1.633000,0.067000,1.628000,1.043000,0.098000
Tamil Nadu,Cuddalore,Komaratchi,79.807200,11.551400,0.444000,0.185000,0.617341,1.306000,0.087000,1.520000,1.014000,0.052000
Tamil Nadu,Cuddalore,Maa Podaiyur,80.227500,12.258100,0.457000,0.401000,0.675844,1.013000,0.001000,1.628000,1.028000,0.105000
Tamil Nadu,Cuddalore,Pathirikuppam Ow,80.227500,12.258100,0.460000,0.243000,0.314746,0.252000,0.019000,1.583000,1.152000,0.256000
Tamil Nadu,Cuddalore,Vadalur Ew,79.884400,11.537500,0.408000,0.364000,0.701762,1.112000,0.034000,1.626000,1.194000,0.055000
Tamil Nadu,Dharmapuri,Bharathipuram,78.153100,12.117200,0.370000,0.230000,0.184897,0.961000,0.004000,1.617000,1.001000,0.120000
